Customer ID	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection Plan	Premium Tech Support	Streaming TV	Streaming Movies	Streaming Music	Unlimited Data	Paperless Billing	Gender	Age	Married	Number of Dependents	City	Number of Referrals	Tenure in Months	Offer	Avg Monthly Long Distance Charges	Internet Type	Avg Monthly GB Download	Contract	Payment Method	Monthly Charge	Total Charges	Total Refunds	Total Extra Data Charges	Total Long Distance Charges	Total Revenue	Customer Status	Churn Category	Churn Reason	ABC Метка	ABC Наименование группы	XYZ Метка	XYZ Наименование группы	RFM Метка	RFM Наименование группы
1353-LJWEM	1	0	1	0	1	1	1	0	0	0	1	1	Male	23	No	0	Cottonwood	0	11	Offer D	28.76	DSL	27	Month-to-Month	Bank Withdrawal	-10	688,5	49,24	0	316,36	955,62	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1354-YZFNB	1	0	0	0	0	0	0	0	0	0	0	0	Male	53	Yes	3	Mad River	0	4	Offer E	29.09			Two Year	Credit Card	19,55	68,8	0	0	116,36	185,16	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	333	Неактивные клиенты (Lost Customers)
1355-KUSBG	1	1	1	0	0	0	0	0	0	0	1	0	Female	56	Yes	2	Fall River Mills	1	7	Offer E	9.1	DSL	28	Month-to-Month	Bank Withdrawal	48,8	349,8	0	0	63,7	413,5	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
1356-MKYSK	1	0	1	1	0	1	1	1	1	1	0	0	Male	44	No	0	Castro Valley	0	6	Offer E	46.59	DSL	7	Month-to-Month	Credit Card	78,65	483,3	0	10	279,54	772,84	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1357-BIJKI	1	1	1	0	1	0	0	1	1	1	1	1	Male	46	Yes	0	Mission Viejo	10	50	Offer B	38.29	Fiber Optic	16	One Year	Bank Withdrawal	98,25	4858,7	3,55	0	1914,5	6769,65	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
1357-MVDOZ	1	0	1	0	0	1	0	1	0	0	1	1	Male	25	Yes	1	Firebaugh	7	11	Offer D	21.14	DSL	47	Month-to-Month	Bank Withdrawal	59,65	683,25	0	0	232,54	915,79	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
1360-JYXKQ	1	0	1	0	0	1	1	1	1	1	1	1	Female	68	Yes	0	South Gate	1	54	None	22.05	Fiber Optic	17	One Year	Bank Withdrawal	99,1	5437,1	0	0	1190,7	6627,8	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
1360-RCYRT	0	0	1	0	0	0	1	0	0	0	1	1	Male	45	Yes	1	Forest Knolls	2	23	Offer D		DSL	19	Month-to-Month	Bank Withdrawal	30,35	678,75	0	0	0	678,75	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	123	Неактивные клиенты (Lost Customers)
1360-XFJMR	1	1	1	0	1	1	1	1	1	1	1	1	Female	50	Yes	0	Washington	6	67	None	17.72	Fiber Optic	23	One Year	Credit Card	109,7	7344,45	0	0	1187,24	8531,69	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
1363-TXLSL	1	0	1	0	0	0	0	0	0	0	1	1	Male	80	Yes	0	San Lucas	0	1	Offer E	39.1	Fiber Optic	27	Month-to-Month	Bank Withdrawal	70,3	70,3	0	0	39,1	109,4	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1370-GGAWX	1	1	1	0	1	1	0	0	1	1	1	1	Female	55	No	0	Beverly Hills	0	46	None	33.18	Fiber Optic	3	One Year	Bank Withdrawal	94,15	4408,45	0	0	1526,28	5934,73	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
1371-DWPAZ	0	0	1	1	1	1	1	1	0	0	1	0	Female	64	Yes	0	Redcrest	2	10	None		DSL	8	Two Year	Credit Card	56,05	560,5	0	0	0	560,5	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
1371-OJCEK	1	1	0	0	0	0	0	0	0	0	0	0	Female	25	No	0	Standish	0	48	None	13.67			One Year	Bank Withdrawal	24,35	1133,7	0	0	656,16	1789,86	Stayed			B	Средний клиент	Y	Нестабильный клиент	112	Потенциально ценные клиенты (Loyal Customers)
1371-WEPDS	1	0	1	0	0	0	0	0	1	1	0	0	Male	71	Yes	0	Chowchilla	8	40	None	28.56	DSL	18	One Year	Bank Withdrawal	55,8	2283,3	0	50	1142,4	3475,7	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
1373-ORVIZ	1	1	1	0	0	0	1	0	1	1	1	1	Female	62	Yes	0	Modesto	1	11	Offer D	15.69	DSL	12	Month-to-Month	Bank Withdrawal	66,35	740,8	0	0	172,59	913,39	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
1374-DMZUI	1	1	1	0	0	0	0	1	1	1	1	1	Female	65	No	0	San Ramon	0	4	Offer E	49.5	Fiber Optic	23	Month-to-Month	Bank Withdrawal	94,3	424,45	0	0	198	622,45	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1376-HHBDV	1	0	1	1	0	0	0	0	0	0	1	1	Female	37	No	0	Santa Monica	0	30	Offer C	10.74	DSL	13	Month-to-Month	Credit Card	48,8	1536,75	0	0	322,2	1858,95	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
1379-FRVEB	1	1	1	0	1	0	0	1	0	0	1	1	Male	31	No	1	San Bernardino	0	15	Offer D	30.22	Fiber Optic	12	Month-to-Month	Bank Withdrawal	91	1430,05	0	0	453,3	1883,35	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
1383-EZRWL	1	0	0	0	0	0	0	0	0	0	0	0	Female	62	No	0	Long Beach	0	7	Offer E	48.22			Month-to-Month	Mailed Check	20,05	164,85	0	0	337,54	502,39	Churned	Other	Moved	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1384-RCUXW	1	1	1	0	1	0	0	0	0	0	1	1	Male	58	No	0	French Gulch	0	16	None	34.18	Fiber Optic	8	Month-to-Month	Credit Card	80,55	1248,9	0	0	546,88	1795,78	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
1385-TQOZW	1	0	0	0	0	0	0	0	0	0	0	1	Female	32	No	0	Branscomb	0	9	Offer E	45.99			Month-to-Month	Credit Card	20,45	147,55	0	0	413,91	561,46	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1386-ZIKUV	1	0	0	0	0	0	0	0	0	0	0	1	Male	42	No	0	Glenhaven	0	7	Offer E	33.18			Month-to-Month	Credit Card	18,95	130,55	0	0	232,26	362,81	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1389-CXMLU	1	1	1	0	0	1	0	1	0	0	1	0	Male	65	No	0	Downey	0	3	Offer E	26.32	Fiber Optic	8	Month-to-Month	Bank Withdrawal	91,05	289,1	0	0	78,96	368,06	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1389-WNUIB	1	1	1	1	0	0	0	1	1	1	0	0	Female	21	Yes	3	San Diego	7	20	None	15.29	Cable	59	One Year	Bank Withdrawal	76	1588,75	7,3	70	305,8	1957,25	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
1391-UBDAR	1	0	1	0	0	1	0	0	0	0	1	0	Male	27	No	0	Riverside	0	11	Offer D	18.33	Fiber Optic	76	Month-to-Month	Bank Withdrawal	72,9	818,45	0	0	201,63	1020,08	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	132	Новички (New Customers)
1393-IMKZG	1	0	1	0	0	0	1	1	1	1	1	1	Female	50	No	0	Fullerton	0	1	None	2.7	Fiber Optic	14	Month-to-Month	Bank Withdrawal	95,85	95,85	0	0	2,7	98,55	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
1394-SUIUH	1	0	1	1	1	0	1	0	0	0	1	1	Female	70	Yes	0	Mount Shasta	4	44	None	44.44	Fiber Optic	6	Two Year	Bank Withdrawal	85,15	3670,5	0	0	1955,36	5625,86	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
1395-OFUWC	0	0	1	0	1	0	0	0	0	0	1	0	Male	44	Yes	3	Los Angeles	5	43	Offer B		Cable	53	Month-to-Month	Credit Card	29,3	1224,05	0	0	0	1224,05	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
1395-WSWXR	1	0	0	0	0	0	0	0	0	0	0	0	Male	40	No	0	Weldon	0	24	None	47.51			Two Year	Credit Card	20,75	487,05	0	0	1140,24	1627,29	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
1396-QWFBJ	1	0	1	0	1	0	0	0	0	0	1	1	Female	32	Yes	0	Rancho Santa Margarita	1	21	None	5.07	Fiber Optic	26	Month-to-Month	Bank Withdrawal	74,05	1565,7	0	0	106,47	1672,17	Churned	Dissatisfaction	Lack of self-service on Website	B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
1397-XKKWR	0	0	1	1	0	1	0	0	0	0	1	0	Male	47	No	0	San Jose	0	7	None		DSL	14	One Year	Credit Card	35,3	264,8	0	0	0	264,8	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
1399-OUPJN	1	0	0	0	0	0	0	0	0	0	0	0	Female	43	Yes	2	Bellflower	3	57	None	12.26			Two Year	Bank Withdrawal	19,75	1272,05	0	0	698,82	1970,87	Stayed			B	Средний клиент	Y	Нестабильный клиент	312	Неактивные клиенты (Lost Customers)
1399-UBQIU	1	0	1	0	0	1	0	1	1	1	1	1	Male	35	No	0	Orange	0	11	None	16.14	DSL	8	Month-to-Month	Bank Withdrawal	-3	712,25	0	0	177,54	889,79	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1400-MMYXY	1	1	1	0	1	1	0	1	1	0	1	1	Male	71	Yes	0	Alhambra	1	3	None	41.3	Fiber Optic	2	Month-to-Month	Bank Withdrawal	105,9	334,65	0	0	123,9	458,55	Churned	Attitude	Attitude of service provider	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1400-WIVLL	1	1	1	0	0	1	1	1	1	1	1	0	Male	31	Yes	0	Oakdale	2	57	None	16.78	Fiber Optic	29	Two Year	Bank Withdrawal	107,95	5969,85	0	0	956,46	6926,31	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
1401-FTHFQ	1	0	0	0	0	0	0	0	0	0	0	1	Male	64	Yes	1	Culver City	2	23	Offer D	24.22			One Year	Credit Card	20	445,3	0	0	557,06	1002,36	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
1402-PTHGN	1	0	1	1	1	0	1	0	0	0	1	1	Female	22	Yes	2	Elk Grove	7	18	Offer D	40.36	DSL	51	One Year	Credit Card	61,5	1087,45	0	0	726,48	1813,93	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
1403-GYAFU	1	0	0	0	0	0	0	0	0	0	0	0	Male	47	Yes	2	Irvine	5	70	Offer A	48.57			Two Year	Credit Card	20,05	1360,25	0	0	3399,9	4760,15	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
1403-LKLIK	1	0	0	0	0	0	0	0	0	0	0	0	Female	23	Yes	3	Olympic Valley	3	33	None	28.4			One Year	Credit Card	20,1	579,4	0	0	937,2	1516,6	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
1406-PUQVY	1	0	1	0	1	0	0	0	0	0	1	1	Male	29	No	1	Madison	0	1	Offer E	6.35	DSL	76	Month-to-Month	Bank Withdrawal	49,9	49,9	0	0	6,35	56,25	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
1407-DIGZV	1	0	0	0	0	0	0	0	0	0	0	0	Female	32	Yes	2	Redding	9	3	None	45.33			Two Year	Mailed Check	19,1	52	0	0	135,99	187,99	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1409-PHXTF	1	1	1	0	1	1	1	1	1	0	1	1	Male	77	Yes	0	Lemon Grove	5	54	Offer B	32.56	Fiber Optic	16	Two Year	Bank Withdrawal	110,45	6077,75	0	0	1758,24	7835,99	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
1410-RSCMR	1	0	1	1	0	1	1	0	1	1	1	1	Male	47	Yes	2	Edwards	3	7	None	49.98	Cable	25	Month-to-Month	Credit Card	71,35	515,75	0	0	349,86	865,61	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1414-YADCW	1	0	1	1	1	0	1	0	0	0	1	0	Male	45	Yes	0	Deer Park	3	70	Offer A	1.07	Fiber Optic	21	Two Year	Bank Withdrawal	84,6	5706,2	0	0	74,9	5781,1	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
1415-YFWLT	1	0	1	0	0	0	0	1	1	0	1	1	Female	68	No	0	Shaver Lake	0	1	Offer E	30.23	Fiber Optic	30	Month-to-Month	Bank Withdrawal	89,3	89,3	0	0	30,23	119,53	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1421-HCERK	1	1	1	1	1	1	1	1	0	0	1	1	Male	75	Yes	0	Lakeshore	6	30	None	33.48	Fiber Optic	22	Month-to-Month	Bank Withdrawal	105,7	3181,8	0	0	1004,4	4186,2	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
1422-DGUBX	1	1	1	0	0	0	1	0	0	0	1	1	Male	64	Yes	0	Sacramento	4	32	None	43.11	Fiber Optic	18	One Year	Bank Withdrawal	79,25	2619,15	16,96	0	1379,52	3981,71	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
1423-BMPBQ	1	0	0	0	0	0	0	0	0	0	0	1	Female	62	Yes	1	Anaheim	1	1	Offer E	28.28			Month-to-Month	Credit Card	19	19	0	0	28,28	47,28	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1427-VERSM	1	0	1	0	0	1	1	1	1	1	1	1	Female	62	Yes	0	Shasta	3	56	Offer B	7	Fiber Optic	18	Month-to-Month	Bank Withdrawal	98,7	5669,5	0	0	392	6061,5	Stayed			A	VIP-клиент	X	Стабильный клиент	111	Самые ценные клиенты (Champions)
1428-GTBJJ	1	0	1	0	1	0	0	0	0	0	1	1	Male	20	No	0	Jenner	0	11	None	5.4	Fiber Optic	41	Month-to-Month	Bank Withdrawal	74,55	824,75	0	0	59,4	884,15	Churned	Price	Long distance charges	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
1428-IEDPR	1	1	1	1	0	1	1	1	1	1	0	1	Male	54	No	0	Sacramento	0	52	None	20.8	Fiber Optic	30	Two Year	Bank Withdrawal	109,3	5731,4	3,85	60	1081,6	6869,15	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
1429-UYJSV	1	0	0	0	0	0	0	0	0	0	0	0	Female	57	No	0	San Jose	0	12	Offer D	36.65			One Year	Credit Card	19,7	260,9	0	0	439,8	700,7	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1430-SFQSA	0	0	1	1	0	0	1	0	0	0	1	0	Male	46	No	0	Stockton	0	29	Offer C		DSL	8	One Year	Mailed Check	35,6	1072,6	0	0	0	1072,6	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	322	Неактивные клиенты (Lost Customers)
1431-AIDJQ	1	0	1	0	1	1	1	1	1	1	1	0	Male	44	Yes	1	Walnut Creek	1	33	Offer C	1.62	Cable	30	Two Year	Credit Card	82,1	2603,1	0	0	53,46	2656,56	Stayed			B	Средний клиент	X	Стабильный клиент	322	Неактивные клиенты (Lost Customers)
1431-CYWMH	1	0	0	0	0	0	0	0	0	0	0	0	Female	35	Yes	1	Fish Camp	0	22	Offer D	46.45			Month-to-Month	Bank Withdrawal	19,05	454,05	0	0	1021,9	1475,95	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
1432-FPAXX	0	0	1	0	1	0	0	0	0	0	1	1	Female	53	No	0	Beale Afb	0	29	None		DSL	7	Month-to-Month	Bank Withdrawal	30,6	856,35	0	0	0	856,35	Churned	Dissatisfaction	Product dissatisfaction	C	Низкорентабельный клиент	X	Стабильный клиент	123	Неактивные клиенты (Lost Customers)
1436-ZMJAN	1	0	1	0	0	1	0	1	1	1	1	1	Female	62	Yes	0	Gerber	6	10	Offer D	37.08	Cable	7	Month-to-Month	Credit Card	67,8	653,15	0	0	370,8	1023,95	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	132	Новички (New Customers)
1439-LCGVL	1	0	0	0	0	0	0	0	0	0	0	0	Female	42	Yes	0	Los Angeles	10	26	Offer C	1.75			One Year	Credit Card	-5	459,6	0	0	45,5	505,1	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	123	Неактивные клиенты (Lost Customers)
1442-BQPVU	0	0	1	0	1	0	0	0	0	0	1	0	Female	33	No	0	Culver City	0	13	None		DSL	28	Month-to-Month	Bank Withdrawal	29,15	357,15	0	0	0	357,15	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
1442-OKRJE	1	0	1	1	1	1	0	1	1	1	1	1	Male	40	Yes	2	Los Angeles	7	66	None	39.45	Fiber Optic	19	One Year	Bank Withdrawal	103,15	7031,3	0	0	2603,7	9635	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
1444-VVSGW	1	1	1	1	1	1	1	1	1	1	0	0	Male	51	Yes	0	Los Molinos	1	70	Offer A	17.17	Fiber Optic	20	One Year	Credit Card	115,65	7968,85	0	10	1201,9	9180,75	Churned	Dissatisfaction	Product dissatisfaction	A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
1447-GIQMR	1	0	1	0	0	0	0	0	0	0	1	1	Male	54	Yes	0	Los Angeles	1	1	None	2.2	Fiber Optic	30	Month-to-Month	Bank Withdrawal	69,15	69,15	0	0	2,2	71,35	Churned	Competitor	Competitor offered more data	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
1447-PJGGA	1	0	1	0	0	1	0	1	1	1	1	1	Female	39	No	0	San Diego	0	57	None	17.55	Fiber Optic	15	Two Year	Bank Withdrawal	95,25	5464,65	0	0	1000,35	6465	Churned	Competitor	Competitor made better offer	A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
1448-CYWKC	1	1	1	0	1	1	0	1	1	1	1	1	Female	61	Yes	3	Coronado	2	58	None	43.01	Fiber Optic	30	One Year	Credit Card	105,2	6225,4	34,83	0	2494,58	8685,15	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
1448-PWKYE	1	0	1	0	0	0	0	0	1	1	1	0	Male	48	Yes	0	Shafter	1	1	Offer E	35.71	Cable	3	Month-to-Month	Bank Withdrawal	80	80	0	0	35,71	115,71	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
1449-XQEMT	1	0	0	0	0	0	0	0	0	0	0	1	Male	33	No	0	Susanville	0	3	Offer E	15.12			Month-to-Month	Mailed Check	19,8	58,15	0	0	45,36	103,51	Churned	Price	Long distance charges	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
1450-GALXR	1	1	1	0	0	0	1	1	1	1	0	1	Female	33	No	0	Friant	0	10	None	14.53	Fiber Optic	30	Month-to-Month	Bank Withdrawal	98,5	1058,25	0	110	145,3	1313,55	Churned	Competitor	Competitor had better devices	B	Средний клиент	Z	Непредсказуемый клиент	132	Новички (New Customers)
